Time (Sec);S1;S13;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S28;S29;S3;S34;S36;S37;S38;S6;S7;S8;
80.10333333333325;20000.0;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19998.492435199914;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19997.67405439991;19996.719276799908;19996.99207039991;
80.20333333333325;20000.0;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19998.492435199914;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19997.67405439991;19996.719276799908;19996.99207039991;
80.30333333333324;20000.0;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19998.492435199914;19999.99279999992;19999.99279999992;19999.99279999992;19999.99279999992;19997.67405439991;19996.719276799908;19996.99207039991;
80.40333333333325;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
80.50333333333326;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
80.60333333333325;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
80.70333333333325;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
80.80333333333324;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
80.90333333333324;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
81.00333333333323;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
81.10333333333323;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
81.20333333333322;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
81.30333333333321;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
81.40333333333321;20000.0;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19998.492335199913;19999.99269999992;19999.99269999992;19999.99269999992;19999.99269999992;19997.67395439991;19996.582779999906;19996.991970399908;
81.50333333333322;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
81.60333333333323;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
81.70333333333322;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
81.80333333333321;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
81.90333333333321;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
82.0033333333332;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
82.1033333333332;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
82.20333333333319;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
82.30333333333319;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
82.40333333333318;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
82.50333333333317;20000.0;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19998.492235199912;19999.992599999918;19999.992599999918;19999.992599999918;19999.992599999918;19997.67385439991;19996.446283199904;19996.991870399906;
82.60333333333318;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
82.70333333333319;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
82.80333333333319;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
82.90333333333318;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.00333333333317;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.10333333333317;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.20333333333316;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.30333333333316;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.40333333333315;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.50333333333315;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.60333333333314;20000.0;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19998.49213519991;19999.992499999917;19999.992499999917;19999.992499999917;19999.992499999917;19997.673754399908;19996.309786399903;19996.991770399905;
83.70333333333315;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
83.80333333333316;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
83.90333333333315;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
83.99999999999986;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.10333333333314;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.20333333333313;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.30333333333313;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.40333333333312;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.50333333333312;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.60333333333311;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.7033333333331;20000.0;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19998.49203519991;19999.992399999916;19999.992399999916;19999.992399999916;19999.992399999916;19997.673654399907;19996.1732895999;19996.991670399904;
84.80333333333311;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
84.90333333333312;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.00333333333312;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.10333333333311;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.2033333333331;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.3033333333331;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.4033333333331;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.50333333333309;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.60333333333308;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.70333333333308;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.80333333333307;20000.0;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19998.49193519991;19999.992299999914;19999.992299999914;19999.992299999914;19999.992299999914;19997.537157599905;19996.1731895999;19996.991570399903;
85.90333333333308;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.00333333333309;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.10333333333308;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.20333333333308;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.30333333333307;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.40333333333307;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.50333333333306;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.60333333333305;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.70333333333305;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.80333333333304;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
86.90333333333304;20000.0;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19998.491835199908;19999.992199999913;19999.992199999913;19999.992199999913;19999.992199999913;19997.400660799904;19996.1730895999;19996.991470399902;
87.00333333333305;20000.0;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19998.491735199907;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19997.264163999902;19996.172989599898;19996.9913703999;
87.10333333333305;20000.0;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19998.491735199907;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19997.264163999902;19996.172989599898;19996.9913703999;
87.20333333333305;20000.0;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19998.491735199907;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19997.264163999902;19996.172989599898;19996.9913703999;
87.30333333333304;20000.0;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19998.491735199907;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19997.264163999902;19996.172989599898;19996.9913703999;
87.40333333333304;20000.0;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19998.491735199907;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19997.264163999902;19996.172989599898;19996.9913703999;
87.50333333333303;20000.0;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19998.491735199907;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19997.264163999902;19996.172989599898;19996.9913703999;
87.60333333333303;20000.0;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19998.491735199907;19999.992099999912;19999.992099999912;19999.992099999912;19999.992099999912;19997.264163999902;19996.172989599898;19996.9913703999;
